0,1,2,3,4,5,6,7
6.6667e-06,0.066667,7.7778e+15,75.75,0.3,0.2618,2.2143e-07,1.3533e-05
7.7778e-06,0.066667,7.7778e+15,75.75,0.3,0.2618,2.0893e-07,1.3376e-05
8.8889e-06,0.066667,7.7778e+15,75.75,0.3,0.2618,1.9388e-07,1.3218e-05
1e-05,0.066667,7.7778e+15,75.75,0.3,0.2618,1.8331e-07,1.3061e-05
1e-10,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
1.1112e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
2.2223e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
3.3334e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
4.4445e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
5.5556e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
6.6667e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
7.7778e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
8.8889e-06,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
1e-05,0.1,7.7778e+15,75.75,0.3,0.2618,0,0
1e-10,0,8.8889e+15,75.75,0.3,0.2618,0.00012854,0.00038661
1.1112e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00012723,0.0003863
2.2223e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00012618,0.00038599
3.3334e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00012485,0.00038568
4.4445e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00012374,0.00038538
5.5556e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00012281,0.00038507
6.6667e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00012166,0.00038477
7.7778e-06,0,8.8889e+15,75.75,0.3,0.2618,0.0001207,0.00038446
8.8889e-06,0,8.8889e+15,75.75,0.3,0.2618,0.00011977,0.00038416
1e-05,0,8.8889e+15,75.75,0.3,0.2618,0.00011888,0.00038386
1e-10,0.033333,8.8889e+15,75.75,0.3,0.2618,1.8215e-05,0.00011991
1.1112e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.7982e-05,0.0001197
2.2223e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.7725e-05,0.0001195
3.3334e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.7529e-05,0.00011929
4.4445e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.7292e-05,0.00011908
5.5556e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.7073e-05,0.00011888
6.6667e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.6844e-05,0.00011867
7.7778e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.6589e-05,0.00011847
8.8889e-06,0.033333,8.8889e+15,75.75,0.3,0.2618,1.6391e-05,0.00011827
1e-05,0.033333,8.8889e+15,75.75,0.3,0.2618,1.6165e-05,0.00011806
1e-10,0.066667,8.8889e+15,75.75,0.3,0.2618,3.0291e-07,1.4482e-05
1.1112e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.8739e-07,1.4323e-05
2.2223e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.8176e-07,1.4165e-05
3.3334e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.6421e-07,1.4007e-05
4.4445e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.5274e-07,1.3849e-05
5.5556e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.3676e-07,1.3692e-05
6.6667e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.2215e-07,1.3534e-05
7.7778e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,2.0951e-07,1.3377e-05
8.8889e-06,0.066667,8.8889e+15,75.75,0.3,0.2618,1.9296e-07,1.322e-05
1e-05,0.066667,8.8889e+15,75.75,0.3,0.2618,1.8384e-07,1.3062e-05
1e-10,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
1.1112e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
2.2223e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
3.3334e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
4.4445e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
5.5556e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
6.6667e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
7.7778e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
8.8889e-06,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
1e-05,0.1,8.8889e+15,75.75,0.3,0.2618,0,0
1e-10,0,1e+16,75.75,0.3,0.2618,0.00012859,0.00038661
1.1112e-06,0,1e+16,75.75,0.3,0.2618,0.00012713,0.0003863
2.2223e-06,0,1e+16,75.75,0.3,0.2618,0.00012604,0.00038599
3.3334e-06,0,1e+16,75.75,0.3,0.2618,0.00012487,0.00038569
4.4445e-06,0,1e+16,75.75,0.3,0.2618,0.00012378,0.00038538
5.5556e-06,0,1e+16,75.75,0.3,0.2618,0.00012275,0.00038508
6.6667e-06,0,1e+16,75.75,0.3,0.2618,0.00012176,0.00038477
7.7778e-06,0,1e+16,75.75,0.3,0.2618,0.0001207,0.00038447
8.8889e-06,0,1e+16,75.75,0.3,0.2618,0.0001198,0.00038417
1e-05,0,1e+16,75.75,0.3,0.2618,0.00011887,0.00038386
1e-10,0.033333,1e+16,75.75,0.3,0.2618,1.8287e-05,0.00011991
1.1112e-06,0.033333,1e+16,75.75,0.3,0.2618,1.8049e-05,0.0001197
2.2223e-06,0.033333,1e+16,75.75,0.3,0.2618,1.7797e-05,0.0001195
3.3334e-06,0.033333,1e+16,75.75,0.3,0.2618,1.7567e-05,0.00011929
4.4445e-06,0.033333,1e+16,75.75,0.3,0.2618,1.7375e-05,0.00011909
5.5556e-06,0.033333,1e+16,75.75,0.3,0.2618,1.7134e-05,0.00011888
6.6667e-06,0.033333,1e+16,75.75,0.3,0.2618,1.6902e-05,0.00011868
7.7778e-06,0.033333,1e+16,75.75,0.3,0.2618,1.6684e-05,0.00011847
8.8889e-06,0.033333,1e+16,75.75,0.3,0.2618,1.6473e-05,0.00011827
1e-05,0.033333,1e+16,75.75,0.3,0.2618,1.6227e-05,0.00011807
1e-10,0.066667,1e+16,75.75,0.3,0.2618,3.0395e-07,1.4483e-05
1.1112e-06,0.066667,1e+16,75.75,0.3,0.2618,2.8789e-07,1.4324e-05
2.2223e-06,0.066667,1e+16,75.75,0.3,0.2618,2.822e-07,1.4166e-05
3.3334e-06,0.066667,1e+16,75.75,0.3,0.2618,2.648e-07,1.4008e-05
4.4445e-06,0.066667,1e+16,75.75,0.3,0.2618,2.5101e-07,1.385e-05
5.5556e-06,0.066667,1e+16,75.75,0.3,0.2618,2.4068e-07,1.3693e-05
6.6667e-06,0.066667,1e+16,75.75,0.3,0.2618,2.24e-07,1.3535e-05
7.7778e-06,0.066667,1e+16,75.75,0.3,0.2618,2.076e-07,1.3378e-05
8.8889e-06,0.066667,1e+16,75.75,0.3,0.2618,1.9501e-07,1.3221e-05
1e-05,0.066667,1e+16,75.75,0.3,0.2618,1.8429e-07,1.3064e-05
1e-10,0.1,1e+16,75.75,0.3,0.2618,0,0
1.1112e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
2.2223e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
3.3334e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
4.4445e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
5.5556e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
6.6667e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
7.7778e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
8.8889e-06,0.1,1e+16,75.75,0.3,0.2618,0,0
1e-05,0.1,1e+16,75.75,0.3,0.2618,0,0
1e-10,0,1e+08,150.5,0.3,0.2618,0,5.3738e-05
1.1112e-06,0,1e+08,150.5,0.3,0.2618,0,5.3188e-05
2.2223e-06,0,1e+08,150.5,0.3,0.2618,0,5.2669e-05
3.3334e-06,0,1e+08,150.5,0.3,0.2618,0,5.2173e-05
4.4445e-06,0,1e+08,150.5,0.3,0.2618,0,5.1695e-05
5.5556e-06,0,1e+08,150.5,0.3,0.2618,0,5.1232e-05
6.6667e-06,0,1e+08,150.5,0.3,0.2618,0,5.0781e-05
7.7778e-06,0,1e+08,150.5,0.3,0.2618,0,5.034e-05
8.8889e-06,0,1e+08,150.5,0.3,0.2618,0,4.9909e-05
1e-05,0,1e+08,150.5,0.3,0.2618,0,4.9487e-05
1e-10,0.033333,1e+08,150.5,0.3,0.2618,0,1.0016e-05
1.1112e-06,0.033333,1e+08,150.5,0.3,0.2618,0,9.7552e-06
2.2223e-06,0.033333,1e+08,150.5,0.3,0.2618,0,9.4971e-06
3.3334e-06,0.033333,1e+08,150.5,0.3,0.2618,0,9.2416e-06
4.4445e-06,0.033333,1e+08,150.5,0.3,0.2618,0,8.9887e-06
5.5556e-06,0.033333,1e+08,150.5,0.3,0.2618,0,8.7381e-06
6.6667e-06,0.033333,1e+08,150.5,0.3,0.2618,0,8.4896e-06
7.7778e-06,0.033333,1e+08,150.5,0.3,0.2618,0,8.2432e-06
8.8889e-06,0.033333,1e+08,150.5,0.3,0.2618,0,7.9986e-06
1e-05,0.033333,1e+08,150.5,0.3,0.2618,0,7.7558e-06
1e-10,0.066667,1e+08,150.5,0.3,0.2618,0,0
1.1112e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.9925e-05
2.2223e-06,0.066667,1e+08,150.5,0.3,0.2618,0,0
3.3334e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.9639e-05
4.4445e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.7906e-05
5.5556e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.9356e-05
6.6667e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.9214e-05
7.7778e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.9073e-05
8.8889e-06,0.066667,1e+08,150.5,0.3,0.2618,0,1.893e-05
1e-05,0.066667,1e+08,150.5,0.3,0.2618,0,1.8789e-05
1e-10,0.1,1e+08,150.5,0.3,0.2618,0,0
1.1112e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.9785e-06
2.2223e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.7905e-06
3.3334e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.654e-06
4.4445e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.5206e-06
5.5556e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.4669e-06
6.6667e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.3393e-06
7.7778e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.2122e-06
8.8889e-06,0.1,1e+08,150.5,0.3,0.2618,0,9.0853e-06
1e-05,0.1,1e+08,150.5,0.3,0.2618,0,8.9586e-06
1e-10,0,1.1111e+15,150.5,0.3,0.2618,3.7032e-06,6.873e-05
1.1112e-06,0,1.1111e+15,150.5,0.3,0.2618,3.4752e-06,6.8385e-05
2.2223e-06,0,1.1111e+15,150.5,0.3,0.2618,3.2936e-06,6.8068e-05
3.3334e-06,0,1.1111e+15,150.5,0.3,0.2618,3.1246e-06,6.7754e-05
4.4445e-06,0,1.1111e+15,150.5,0.3,0.2618,2.9624e-06,6.7447e-05
5.5556e-06,0,1.1111e+15,150.5,0.3,0.2618,2.8136e-06,6.714e-05
6.6667e-06,0,1.1111e+15,150.5,0.3,0.2618,2.6699e-06,6.6835e-05
7.7778e-06,0,1.1111e+15,150.5,0.3,0.2618,2.5364e-06,6.6532e-05
8.8889e-06,0,1.1111e+15,150.5,0.3,0.2618,2.4085e-06,6.6229e-05
1e-05,0,1.1111e+15,150.5,0.3,0.2618,2.2821e-06,6.5928e-05
1e-10,0.033333,1.1111e+15,150.5,0.3,0.2618,3.72e-07,2.1131e-05
1.1112e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,3.3845e-07,2.0913e-05
2.2223e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,3.0669e-07,2.0705e-05
3.3334e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,2.7622e-07,2.0498e-05
4.4445e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,2.4723e-07,2.0293e-05
5.5556e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,2.1964e-07,2.0089e-05
6.6667e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,1.9348e-07,1.9886e-05
7.7778e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,1.6861e-07,1.9683e-05
8.8889e-06,0.033333,1.1111e+15,150.5,0.3,0.2618,1.4509e-07,1.9481e-05
1e-05,0.033333,1.1111e+15,150.5,0.3,0.2618,1.2298e-07,1.928e-05
1e-10,0.066667,1.1111e+15,150.5,0.3,0.2618,6.928e-09,2.5306e-06
1.1112e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,4.5292e-09,2.3686e-06
2.2223e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,2.4262e-09,2.2095e-06
3.3334e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,7.3353e-10,2.0515e-06
4.4445e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,0,1.8942e-06
5.5556e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,0,1.7378e-06
6.6667e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,0,1.5821e-06
7.7778e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,0,1.4271e-06
8.8889e-06,0.066667,1.1111e+15,150.5,0.3,0.2618,0,1.2725e-06
1e-05,0.066667,1.1111e+15,150.5,0.3,0.2618,0,1.1185e-06
1e-10,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
1.1112e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
2.2223e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
3.3334e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
4.4445e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
5.5556e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
6.6667e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
7.7778e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
8.8889e-06,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
1e-05,0.1,1.1111e+15,150.5,0.3,0.2618,0,0
1e-10,0,2.2222e+15,150.5,0.3,0.2618,3.8026e-06,6.874e-05
1.1112e-06,0,2.2222e+15,150.5,0.3,0.2618,3.5894e-06,6.8403e-05
2.2223e-06,0,2.2222e+15,150.5,0.3,0.2618,3.4029e-06,6.8088e-05
3.3334e-06,0,2.2222e+15,150.5,0.3,0.2618,3.2361e-06,6.7778e-05
4.4445e-06,0,2.2222e+15,150.5,0.3,0.2618,3.0774e-06,6.747e-05
5.5556e-06,0,2.2222e+15,150.5,0.3,0.2618,2.9229e-06,6.7163e-05
6.6667e-06,0,2.2222e+15,150.5,0.3,0.2618,2.7818e-06,6.6858e-05
7.7778e-06,0,2.2222e+15,150.5,0.3,0.2618,2.6475e-06,6.6555e-05
8.8889e-06,0,2.2222e+15,150.5,0.3,0.2618,2.5113e-06,6.6254e-05
1e-05,0,2.2222e+15,150.5,0.3,0.2618,2.3859e-06,6.5954e-05
1e-10,0.033333,2.2222e+15,150.5,0.3,0.2618,4.0722e-07,2.1141e-05
1.1112e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,3.7215e-07,2.0925e-05
2.2223e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,3.3887e-07,2.0716e-05
3.3334e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,3.0699e-07,2.051e-05
4.4445e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,2.7659e-07,2.0306e-05
5.5556e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,2.4763e-07,2.0103e-05
6.6667e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,2.1986e-07,1.99e-05
7.7778e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,1.9319e-07,1.9697e-05
8.8889e-06,0.033333,2.2222e+15,150.5,0.3,0.2618,1.6817e-07,1.9496e-05
1e-05,0.033333,2.2222e+15,150.5,0.3,0.2618,1.4425e-07,1.9294e-05
1e-10,0.066667,2.2222e+15,150.5,0.3,0.2618,7.6189e-09,2.5342e-06
1.1112e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,5.1367e-09,2.3727e-06
2.2223e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,2.9953e-09,2.2139e-06
3.3334e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,1.1696e-09,2.0561e-06
4.4445e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,1.3629e-11,1.8992e-06
5.5556e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,0,1.743e-06
6.6667e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,0,1.5873e-06
7.7778e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,0,1.4322e-06
8.8889e-06,0.066667,2.2222e+15,150.5,0.3,0.2618,0,1.2777e-06
1e-05,0.066667,2.2222e+15,150.5,0.3,0.2618,0,1.1237e-06
1e-10,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
1.1112e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
2.2223e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
3.3334e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
4.4445e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
5.5556e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
6.6667e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
7.7778e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
8.8889e-06,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
1e-05,0.1,2.2222e+15,150.5,0.3,0.2618,0,0
1e-10,0,3.3333e+15,150.5,0.3,0.2618,3.8683e-06,6.8745e-05
1.1112e-06,0,3.3333e+15,150.5,0.3,0.2618,3.6424e-06,6.8412e-05
2.2223e-06,0,3.3333e+15,150.5,0.3,0.2618,3.4437e-06,6.8098e-05
3.3334e-06,0,3.3333e+15,150.5,0.3,0.2618,3.281e-06,6.7789e-05
4.4445e-06,0,3.3333e+15,150.5,0.3,0.2618,3.1262e-06,6.7482e-05
5.5556e-06,0,3.3333e+15,150.5,0.3,0.2618,2.9818e-06,6.7176e-05
6.6667e-06,0,3.3333e+15,150.5,0.3,0.2618,2.8407e-06,6.6872e-05
7.7778e-06,0,3.3333e+15,150.5,0.3,0.2618,2.6998e-06,6.6568e-05
8.8889e-06,0,3.3333e+15,150.5,0.3,0.2618,2.5693e-06,6.6266e-05
1e-05,0,3.3333e+15,150.5,0.3,0.2618,2.4452e-06,6.5965e-05
1e-10,0.033333,3.3333e+15,150.5,0.3,0.2618,4.265e-07,2.1145e-05
1.1112e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,3.9057e-07,2.093e-05
2.2223e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,3.5651e-07,2.0723e-05
3.3334e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,3.2415e-07,2.0517e-05
4.4445e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,2.9277e-07,2.0312e-05
5.5556e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,2.6302e-07,2.0109e-05
6.6667e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,2.3446e-07,1.9907e-05
7.7778e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,2.0711e-07,1.9705e-05
8.8889e-06,0.033333,3.3333e+15,150.5,0.3,0.2618,1.811e-07,1.9503e-05
1e-05,0.033333,3.3333e+15,150.5,0.3,0.2618,1.564e-07,1.9302e-05
1e-10,0.066667,3.3333e+15,150.5,0.3,0.2618,7.9332e-09,2.5359e-06
1.1112e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,5.4768e-09,2.3748e-06
2.2223e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,3.2898e-09,2.216e-06
3.3334e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,1.4085e-09,2.0585e-06
4.4445e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,6.4766e-11,1.9016e-06
5.5556e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,0,1.7454e-06
6.6667e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,0,1.5899e-06
7.7778e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,0,1.435e-06
8.8889e-06,0.066667,3.3333e+15,150.5,0.3,0.2618,0,1.2806e-06
1e-05,0.066667,3.3333e+15,150.5,0.3,0.2618,0,1.1267e-06
1e-10,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
1.1112e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
2.2223e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
3.3334e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
4.4445e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
5.5556e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
6.6667e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
7.7778e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
8.8889e-06,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
1e-05,0.1,3.3333e+15,150.5,0.3,0.2618,0,0
1e-10,0,4.4444e+15,150.5,0.3,0.2618,3.8903e-06,6.8748e-05
1.1112e-06,0,4.4444e+15,150.5,0.3,0.2618,3.6726e-06,6.8418e-05
2.2223e-06,0,4.4444e+15,150.5,0.3,0.2618,3.493e-06,6.8104e-05
3.3334e-06,0,4.4444e+15,150.5,0.3,0.2618,3.3136e-06,6.7796e-05
4.4445e-06,0,4.4444e+15,150.5,0.3,0.2618,3.1563e-06,6.7489e-05
5.5556e-06,0,4.4444e+15,150.5,0.3,0.2618,3.0071e-06,6.7184e-05
6.6667e-06,0,4.4444e+15,150.5,0.3,0.2618,2.8683e-06,6.688e-05
7.7778e-06,0,4.4444e+15,150.5,0.3,0.2618,2.733e-06,6.6577e-05
8.8889e-06,0,4.4444e+15,150.5,0.3,0.2618,2.6024e-06,6.6276e-05
1e-05,0,4.4444e+15,150.5,0.3,0.2618,2.4782e-06,6.5975e-05
1e-10,0.033333,4.4444e+15,150.5,0.3,0.2618,4.3901e-07,2.1148e-05
1.1112e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,4.0319e-07,2.0933e-05
2.2223e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,3.6878e-07,2.0726e-05
3.3334e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,3.3566e-07,2.0521e-05
4.4445e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,3.0376e-07,2.0317e-05
5.5556e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,2.733e-07,2.0113e-05
6.6667e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,2.443e-07,1.9911e-05
7.7778e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,2.1645e-07,1.9709e-05
8.8889e-06,0.033333,4.4444e+15,150.5,0.3,0.2618,1.9002e-07,1.9508e-05
1e-05,0.033333,4.4444e+15,150.5,0.3,0.2618,1.6473e-07,1.9307e-05
1e-10,0.066667,4.4444e+15,150.5,0.3,0.2618,8.214e-09,2.5368e-06
1.1112e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,5.6595e-09,2.3761e-06
2.2223e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,3.4441e-09,2.2175e-06
3.3334e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,1.5633e-09,2.0599e-06
4.4445e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,1.2715e-10,1.9032e-06
5.5556e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,0,1.7471e-06
6.6667e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,0,1.5915e-06
7.7778e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,0,1.4366e-06
8.8889e-06,0.066667,4.4444e+15,150.5,0.3,0.2618,0,1.2823e-06
1e-05,0.066667,4.4444e+15,150.5,0.3,0.2618,0,1.1285e-06
1e-10,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
1.1112e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
2.2223e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
3.3334e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
4.4445e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
5.5556e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
6.6667e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
7.7778e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
8.8889e-06,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
1e-05,0.1,4.4444e+15,150.5,0.3,0.2618,0,0
1e-10,0,5.5556e+15,150.5,0.3,0.2618,3.9148e-06,6.875e-05
1.1112e-06,0,5.5556e+15,150.5,0.3,0.2618,3.696e-06,6.8422e-05
2.2223e-06,0,5.5556e+15,150.5,0.3,0.2618,3.5126e-06,6.8108e-05
3.3334e-06,0,5.5556e+15,150.5,0.3,0.2618,3.3466e-06,6.78e-05
4.4445e-06,0,5.5556e+15,150.5,0.3,0.2618,3.1848e-06,6.7494e-05
5.5556e-06,0,5.5556e+15,150.5,0.3,0.2618,3.0293e-06,6.7189e-05
6.6667e-06,0,5.5556e+15,150.5,0.3,0.2618,2.8929e-06,6.6886e-05
7.7778e-06,0,5.5556e+15,150.5,0.3,0.2618,2.7571e-06,6.6584e-05
8.8889e-06,0,5.5556e+15,150.5,0.3,0.2618,2.6274e-06,6.6282e-05
1e-05,0,5.5556e+15,150.5,0.3,0.2618,2.5041e-06,6.5982e-05
1e-10,0.033333,5.5556e+15,150.5,0.3,0.2618,4.4908e-07,2.115e-05
1.1112e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,4.125e-07,2.0935e-05
2.2223e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,3.7753e-07,2.0729e-05
3.3334e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,3.4415e-07,2.0524e-05
4.4445e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,3.1207e-07,2.032e-05
5.5556e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,2.8112e-07,2.0117e-05
6.6667e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,2.5174e-07,1.9914e-05
7.7778e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,2.2356e-07,1.9712e-05
8.8889e-06,0.033333,5.5556e+15,150.5,0.3,0.2618,1.9669e-07,1.9511e-05
1e-05,0.033333,5.5556e+15,150.5,0.3,0.2618,1.7103e-07,1.931e-05
1e-10,0.066667,5.5556e+15,150.5,0.3,0.2618,8.3488e-09,2.5375e-06
1.1112e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,5.8291e-09,2.377e-06
2.2223e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,3.5758e-09,2.2186e-06
3.3334e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,1.6756e-09,2.0609e-06
4.4445e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,1.9077e-10,1.9043e-06
5.5556e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,0,1.7482e-06
6.6667e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,0,1.5928e-06
7.7778e-06,0.066667,5.5556e+15,150.5,0.3,0.2618,0,1.4378e-06
